year,iiso3c,eiso3c,value
2013,QAT,BIH,757201.0
2013,QAT,BLR,1060743.0
2013,QAT,BOL,130078.0
2013,QAT,BRA,365885663.0
2013,QAT,BTN,160.0
2013,QAT,CAN,257591568.0
2013,QAT,CHL,14507922.0
2013,QAT,CIV,1163082.0
2013,QAT,CMR,403230.0
2013,QAT,COG,287383.0
2013,QAT,COM,72822.0
2013,QAT,CPV,4093.0
2013,QAT,CRI,4779530.0
2013,QAT,CUB,2357292.0
2013,QAT,CYP,6113501.0
2013,QAT,CZE,93026083.0
2013,QAT,DJI,2304765.0
2013,QAT,DNK,73874652.0
2013,QAT,DZA,4918607.0
2013,QAT,ECU,6196041.0
2013,QAT,EGY,234068978.0
2013,QAT,EST,2521409.0
2013,QAT,ETH,1016918.0
2013,QAT,FIN,61102697.0
2013,QAT,GAB,1377822.0
2013,QAT,GEO,417884.0
2013,QAT,GHA,1603032.0
2013,QAT,GIN,48173.0
2013,QAT,GRC,48622325.0
2013,QAT,GTM,6118007.0
2013,QAT,HKG,16863106.0
2013,QAT,HND,692518.0
2013,QAT,HRV,7878239.0
2013,QAT,HUN,73559760.0
2013,QAT,IDN,142421002.0
2013,QAT,IRL,98822396.0
2013,QAT,IRQ,534815.0
2013,QAT,ISL,855523.0
2013,QAT,ITA,1537268595.0
2013,QAT,JOR,89008870.0
2013,QAT,KAZ,49879.0
2013,QAT,KEN,4956437.0
2013,QAT,KGZ,50322.0
2013,QAT,KHM,6944978.0
2013,QAT,KWT,225081334.0
2013,QAT,LAO,151705.0
2013,QAT,LBN,120334005.0
2013,QAT,LBY,26080.0
2013,QAT,LKA,20736786.0
2013,QAT,LTU,10694945.0
2013,QAT,LUX,8359415.0
2013,QAT,LVA,1818237.0
2013,QAT,MAC,141990.0
2013,QAT,MAR,19781885.0
2013,QAT,MDA,763580.0
2013,QAT,MDG,1297023.0
2013,QAT,MHL,
2013,QAT,MKD,463989.0
2013,QAT,MLT,3023210.0
2013,QAT,MMR,3978466.0
2013,QAT,MOZ,102080.0
2013,QAT,MRT,44915.0
2013,QAT,MUS,1729958.0
2013,QAT,MWI,171692.0
2013,QAT,MYS,299782986.0
2013,QAT,NAM,117925.0
2013,QAT,NER,254153.0
2013,QAT,NGA,1155977.0
2013,QAT,NOR,166578209.0
2013,QAT,NPL,985578.0
2013,QAT,NZL,25034116.0
2013,QAT,OMN,334272900.0
2013,QAT,PER,1867197.0
2013,QAT,PHL,54358580.0
2013,QAT,PNG,4158.0
2013,QAT,PRK,3354037.0
2013,QAT,PRT,36882433.0
2013,QAT,PRY,13528.0
2013,QAT,RUS,115822814.0
2013,QAT,SEN,15064.0
2013,QAT,SGP,592103539.0
2013,QAT,SLE,57338.0
2013,QAT,SLV,122060.0
2013,QAT,SVK,35245648.0
2013,QAT,SVN,8427420.0
2013,QAT,SWE,181191914.0
2013,QAT,SWZ,2742194.0
2013,QAT,SYC,94029.0
2013,QAT,SYR,27898344.0
2013,QAT,THA,474963829.0
2013,QAT,TJK,
2013,QAT,TKM,344976.0
2013,QAT,TUN,10791662.0
2013,QAT,TUR,318429541.0
2013,QAT,TZA,1195156.0
2013,QAT,UGA,1392165.0
2013,QAT,UKR,16377411.0
2013,QAT,URY,1105593.0
2013,QAT,VNM,194680237.0
2013,QAT,YEM,12745198.0
2013,QAT,ZAF,80213713.0
2013,QAT,ALB,1611942.0
2013,QAT,BRN,23563.0
2013,QAT,FJI,153711.0
2013,QAT,MLI,142430.0
2013,QAT,NCL,
2013,QAT,SOM,267006.0
2013,QAT,UZB,149190.0
2013,QAT,ABW,
2013,QAT,AGO,44169.0
2013,QAT,BEN,
2013,QAT,BFA,16481.0
2013,QAT,BWA,1392.0
2013,QAT,ERI,16121.0
2013,QAT,GMB,
2013,QAT,LBR,30185859.0
2013,QAT,LSO,685923.0
2013,QAT,MDV,55879.0
2013,QAT,SDN,17233365.0
2013,QAT,TCD,644501.0
2013,QAT,TGO,
2013,QAT,ZMB,60867.0
2013,QAT,ZWE,242846.0
2013,RUS,BEL,3880512297.0
2013,RUS,BHS,1971313.0
2013,RUS,CHE,3001300417.0
2013,RUS,CHN,51949718651.0
2013,RUS,COL,146963380.0
2013,RUS,DOM,21071305.0
2013,RUS,ESP,4907452454.0
2013,RUS,FRA,12963115569.0
2013,RUS,GBR,7790387161.0
2013,RUS,JAM,41692713.0
2013,RUS,KOR,10137706928.0
2013,RUS,MEX,1003656135.0
2013,RUS,NLD,5753458871.0
2013,RUS,PAN,4431756.0
2013,RUS,POL,8263677828.0
2013,RUS,SUR,120147.0
2013,RUS,TTO,248973.0
2013,RUS,USA,16572643603.0
2013,RUS,VEN,4102074.0
2013,RUS,DEU,37465763584.0
2013,RUS,IND,3079632115.0
2013,RUS,IRN,432920956.0
2013,RUS,JPN,13161247787.0
2013,RUS,PAK,350005053.0
2013,RUS,SAU,288610403.0
2013,RUS,AFG,14279576.0
2013,RUS,ARE,422486584.0
2013,RUS,ARG,1100103652.0
2013,RUS,ARM,352394576.0
2013,RUS,ATG,1070.0
2013,RUS,AUS,812865934.0
2013,RUS,AUT,3768861061.0
2013,RUS,AZE,635801104.0
2013,RUS,BGD,591401581.0
2013,RUS,BGR,702103288.0
2013,RUS,BHR,1842230.0
2013,RUS,BIH,58488461.0
2013,RUS,BLR,13236174131.0
2013,RUS,BLZ,3611155.0
2013,RUS,BMU,457837.0
2013,RUS,BOL,10396422.0
2013,RUS,BRA,3492307502.0
2013,RUS,BTN,94735.0
2013,RUS,CAF,56425.0
2013,RUS,CAN,1770165386.0
2013,RUS,CHL,694927398.0
2013,RUS,CIV,203066645.0
2013,RUS,CMR,7307338.0
2013,RUS,COG,3661673.0
2013,RUS,COM,165657.0
2013,RUS,CPV,2438.0
2013,RUS,CRI,126844302.0
2013,RUS,CUB,27595990.0
2013,RUS,CYM,11592.0
2013,RUS,CYP,42672507.0
2013,RUS,CZE,5246167469.0
2013,RUS,DJI,
2013,RUS,DNK,2170775218.0
2013,RUS,DZA,4770406.0
2013,RUS,ECU,1290113223.0
2013,RUS,EGY,438156738.0
2013,RUS,EST,783349749.0
2013,RUS,ETH,22440676.0
2013,RUS,FIN,4973101009.0
2013,RUS,GAB,163125.0
2013,RUS,GEO,221147312.0
2013,RUS,GHA,94025863.0
2013,RUS,GIN,232974.0
2013,RUS,GNQ,
2013,RUS,GRC,607326058.0
2013,RUS,GTM,42628323.0
2013,RUS,GUY,1573484.0
2013,RUS,HKG,171763346.0
2013,RUS,HND,9544439.0
2013,RUS,HRV,392334804.0
2013,RUS,HUN,2995352769.0
2013,RUS,IDN,1708620161.0
2013,RUS,IRL,1263961434.0
2013,RUS,IRQ,1704735.0
2013,RUS,ISL,194944914.0
2013,RUS,ISR,1469094106.0
2013,RUS,ITA,14496990521.0
2013,RUS,JOR,10284574.0
2013,RUS,KAZ,5644747874.0
2013,RUS,KEN,134567770.0
2013,RUS,KGZ,110105013.0
2013,RUS,KHM,128138063.0
2013,RUS,KWT,1536063.0
2013,RUS,LAO,1588247.0
2013,RUS,LBN,17212538.0
2013,RUS,LBY,
2013,RUS,LKA,398948691.0
2013,RUS,LTU,1104992369.0
2013,RUS,LUX,204014825.0
2013,RUS,LVA,790573195.0
2013,RUS,MAC,2342701.0
2013,RUS,MAR,565578686.0
2013,RUS,MDA,417405166.0
2013,RUS,MDG,8659175.0
2013,RUS,MHL,21350.0
2013,RUS,MKD,70815672.0
2013,RUS,MLT,51587086.0
2013,RUS,MMR,35159876.0
2013,RUS,MNG,40921467.0
2013,RUS,MOZ,52839783.0
2013,RUS,MRT,16537827.0
2013,RUS,MUS,23144303.0
2013,RUS,MWI,60152702.0
2013,RUS,MYS,1265958851.0
2013,RUS,NAM,5194012.0
2013,RUS,NER,15564151.0
2013,RUS,NGA,31231388.0
2013,RUS,NIC,23976594.0
2013,RUS,NOR,1750435885.0
2013,RUS,NPL,998912.0
2013,RUS,NZL,237430405.0
2013,RUS,OMN,2623032.0
2013,RUS,PER,102889757.0
2013,RUS,PHL,451198013.0
2013,RUS,PNG,7315934.0
2013,RUS,PRK,9281974.0
2013,RUS,PRT,689922257.0
2013,RUS,PRY,1118115366.0
2013,RUS,QAT,23071677.0
2013,RUS,SEN,3030835.0
2013,RUS,SGP,513327327.0
2013,RUS,SLE,216989.0
2013,RUS,SLV,19582592.0
2013,RUS,SMR,9353242.0
2013,RUS,SVK,3532094229.0
2013,RUS,SVN,1400439799.0
2013,RUS,SWE,3729449847.0
2013,RUS,SWZ,1737571.0
2013,RUS,SYC,1801263.0
2013,RUS,SYR,16203687.0
2013,RUS,TCA,108.0
2013,RUS,THA,2058586734.0
2013,RUS,TJK,37780131.0
2013,RUS,TKM,138634133.0
2013,RUS,TUN,137050133.0
2013,RUS,TUR,7261973910.0
2013,RUS,TZA,68214067.0
2013,RUS,UGA,15059473.0
2013,RUS,UKR,15621272190.0
2013,RUS,URY,325241415.0
2013,RUS,VCT,71530.0
2013,RUS,VNM,2589327276.0
2013,RUS,YEM,449093.0
2013,RUS,ZAF,781649102.0
2013,RUS,ALB,12890290.0
2013,RUS,BDI,1253970.0
2013,RUS,BRB,342101.0
2013,RUS,BRN,2380.0
2013,RUS,DMA,2013.0
2013,RUS,FJI,7224.0
2013,RUS,MLI,12197.0
2013,RUS,NCL,189.0
2013,RUS,RWA,2038025.0
2013,RUS,SLB,18983.0
2013,RUS,SOM,12829.0
2013,RUS,UZB,1256797846.0
2013,RUS,AGO,262463.0
2013,RUS,BEN,66922.0
2013,RUS,BFA,46259.0
2013,RUS,BWA,
2013,RUS,ERI,65604.0
2013,RUS,GNB,15266.0
2013,RUS,GRD,151.0
2013,RUS,HTI,491682.0
2013,RUS,KNA,3153.0
2013,RUS,LBR,5160684.0
2013,RUS,LCA,7.0
2013,RUS,LSO,247522.0
2013,RUS,MDV,131058.0
2013,RUS,SDN,1409471.0
2013,RUS,TCD,26416.0
2013,RUS,TGO,14853629.0
2013,RUS,VUT,15325.0
2013,RUS,ZMB,13543003.0
2013,RUS,ZWE,19940248.0
2013,RUS,STP,7238.0
2013,RUS,WSM,686.0
2013,RUS,FRO,111853950.0
2013,RUS,GRL,1405618.0
2013,RWA,BEL,71573860.0
2013,RWA,BHS,358.0
2013,RWA,CHE,10808210.0
2013,RWA,CHN,287407681.0
2013,RWA,COL,33128.0
2013,RWA,ESP,3022227.0
2013,RWA,FRA,20062633.0
2013,RWA,GBR,19186963.0
2013,RWA,JAM,21381.0
2013,RWA,KOR,25670967.0
2013,RWA,MEX,127319.0
2013,RWA,NLD,46041635.0
2013,RWA,PAN,4228.0
2013,RWA,POL,139601.0
2013,RWA,SUR,554.0
2013,RWA,TTO,2.0
2013,RWA,USA,34248407.0
2013,RWA,VEN,828.0
2013,RWA,DEU,59596147.0
2013,RWA,IND,131241335.0
2013,RWA,IRN,4072778.0
2013,RWA,JPN,186893823.0
2013,RWA,PAK,28611751.0
2013,RWA,SAU,16983209.0
2013,RWA,ARE,71237868.0
2013,RWA,ARG,2662632.0
2013,RWA,ARM,488.0
2013,RWA,AUS,20414661.0
2013,RWA,AUT,2647256.0
2013,RWA,AZE,17769.0
2013,RWA,BGD,385515.0
2013,RWA,BGR,580848.0
2013,RWA,BHR,92.0
2013,RWA,BIH,5355.0
2013,RWA,BLZ,
2013,RWA,BOL,69.0
2013,RWA,BRA,34624773.0
2013,RWA,CAF,755.0
2013,RWA,CAN,6088481.0
2013,RWA,CHL,115343.0
2013,RWA,CIV,94815.0
2013,RWA,CMR,42830.0
2013,RWA,COG,73948.0
2013,RWA,COM,14162.0
2013,RWA,CRI,5244.0
2013,RWA,CUB,581.0
2013,RWA,CYP,97128.0
2013,RWA,CZE,617226.0
2013,RWA,DJI,44673.0
2013,RWA,DNK,17132218.0
2013,RWA,DZA,2429.0
2013,RWA,ECU,10716.0
2013,RWA,EGY,24593699.0
2013,RWA,EST,177116.0
2013,RWA,ETH,186971.0
2013,RWA,FIN,1649436.0
2013,RWA,GAB,2820.0
2013,RWA,GEO,10975797.0
2013,RWA,GHA,409558.0
2013,RWA,GIN,70.0
2013,RWA,GRC,358745.0
2013,RWA,GTM,673021.0
2013,RWA,HKG,29501163.0
2013,RWA,HND,8655.0
2013,RWA,HUN,422295.0
2013,RWA,IDN,3995751.0
2013,RWA,IRL,1134668.0
2013,RWA,ISL,40825.0
2013,RWA,ISR,5519117.0
2013,RWA,ITA,25266356.0
2013,RWA,JOR,286178.0
2013,RWA,KEN,132499629.0
2013,RWA,KGZ,18579.0
2013,RWA,KHM,11395.0
2013,RWA,KWT,968925.0
2013,RWA,LBN,851326.0
2013,RWA,LKA,483607.0
2013,RWA,LTU,3172009.0
2013,RWA,LUX,664978.0
2013,RWA,LVA,738.0
2013,RWA,MAR,48431.0
2013,RWA,MDG,57642.0
2013,RWA,MHL,134555.0
2013,RWA,MMR,
2013,RWA,MOZ,128354.0
2013,RWA,MRT,57942.0
2013,RWA,MUS,7924216.0
2013,RWA,MWI,6671.0
2013,RWA,MYS,3833800.0
2013,RWA,NAM,46686.0
2013,RWA,NER,27609.0
2013,RWA,NGA,162902.0
2013,RWA,NIC,35803.0
2013,RWA,NOR,531111.0
2013,RWA,NZL,75853.0
2013,RWA,OMN,45029.0
2013,RWA,PHL,305185.0
2013,RWA,PRK,1036209.0
2013,RWA,PRT,3057496.0
2013,RWA,PRY,1405132.0
2013,RWA,QAT,3170367.0
2013,RWA,RUS,18570117.0
2013,RWA,SEN,131750.0
2013,RWA,SGP,3801204.0
2013,RWA,SLE,3662.0
2013,RWA,SVK,23340.0
2013,RWA,SVN,563041.0
2013,RWA,SWE,11938564.0
2013,RWA,SWZ,1121897.0
2013,RWA,SYC,5564.0
2013,RWA,TCA,140175.0
2013,RWA,THA,8636514.0
2013,RWA,TUN,144374.0
2013,RWA,TUR,18721628.0
2013,RWA,TZA,93825389.0
2013,RWA,UGA,237968356.0
2013,RWA,UKR,5937898.0
2013,RWA,URY,25032.0
2013,RWA,VCT,2241.0
2013,RWA,VNM,19243744.0
2013,RWA,ZAF,37563668.0
2013,RWA,BDI,8304740.0
2013,RWA,BRN,779.0
2013,RWA,DMA,4755.0
2013,RWA,MLI,106340.0
2013,RWA,NCL,1070.0
2013,RWA,UZB,74260.0
2013,RWA,ABW,85.0
2013,RWA,BEN,7373.0
2013,RWA,BFA,15248.0
2013,RWA,BWA,4732.0
2013,RWA,ERI,17620.0
2013,RWA,GMB,33604.0
2013,RWA,GRD,102924.0
2013,RWA,HTI,46977.0
2013,RWA,KNA,295.0
2013,RWA,LBR,218395.0
2013,RWA,LSO,16537.0
2013,RWA,SDN,89710.0
2013,RWA,TCD,687.0
2013,RWA,TGO,5145.0
2013,RWA,VUT,19443.0
2013,RWA,ZMB,3684012.0
2013,RWA,ZWE,609219.0
2013,SAU,BEL,1074867634.0
2013,SAU,BHS,176073.0
2013,SAU,CHE,5096251407.0
2013,SAU,CHN,20052270446.0
2013,SAU,COL,8700301.0
2013,SAU,DOM,4896122.0
2013,SAU,ESP,2036457386.0
2013,SAU,FRA,4615232186.0
2013,SAU,GBR,4113876850.0
2013,SAU,JAM,4213566.0
2013,SAU,KOR,9491637978.0
2013,SAU,MEX,1587486106.0
2013,SAU,NLD,1704678279.0
2013,SAU,PAN,39343446.0
2013,SAU,POL,707987722.0
2013,SAU,SUR,98211.0
2013,SAU,TTO,447697.0
2013,SAU,USA,21319229243.0
2013,SAU,VEN,12871685.0
2013,SAU,DEU,11770563864.0
2013,SAU,IND,5673564467.0
2013,SAU,IRN,120168779.0
2013,SAU,JPN,9306794985.0
2013,SAU,PAK,522807377.0
2013,SAU,AFG,480601.0
2013,SAU,ARE,8394668690.0
2013,SAU,ARG,1614490534.0
2013,SAU,AUS,2369665500.0
2013,SAU,AUT,1052841991.0
2013,SAU,AZE,188142.0
2013,SAU,BGD,207898267.0
2013,SAU,BGR,156170111.0
2013,SAU,BHR,1685209177.0
2013,SAU,BIH,8529990.0
2013,SAU,BLR,1180290.0
2013,SAU,BOL,348286.0
2013,SAU,BRA,3304270879.0
2013,SAU,CAF,1472361.0
2013,SAU,CAN,1490132642.0
2013,SAU,CHL,214985321.0
2013,SAU,CIV,5813090.0
2013,SAU,CMR,7676957.0
2013,SAU,COG,3854763.0
2013,SAU,COM,447784.0
2013,SAU,CRI,29766374.0
2013,SAU,CUB,175887.0
2013,SAU,CYP,25316224.0
2013,SAU,CZE,440562015.0
2013,SAU,DJI,34047551.0
2013,SAU,DNK,647553736.0
2013,SAU,DZA,14844975.0
2013,SAU,ECU,35519288.0
2013,SAU,EGY,2072269470.0
2013,SAU,EST,128055004.0
2013,SAU,ETH,157020849.0
2013,SAU,FIN,628103588.0
2013,SAU,GAB,7951556.0
2013,SAU,GEO,659557.0
2013,SAU,GHA,5417889.0
2013,SAU,GRC,145766084.0
2013,SAU,GTM,93773722.0
2013,SAU,GUY,590462.0
2013,SAU,HKG,47505476.0
2013,SAU,HND,2696447.0
2013,SAU,HRV,40434364.0
2013,SAU,HUN,456997018.0
2013,SAU,IDN,1813806643.0
2013,SAU,IRL,1244982294.0
2013,SAU,IRQ,1367621.0
2013,SAU,ISL,2269131.0
2013,SAU,ITA,5278799848.0
2013,SAU,JOR,833312581.0
2013,SAU,KAZ,11552727.0
2013,SAU,KEN,45778386.0
2013,SAU,KHM,16173338.0
2013,SAU,KWT,451446167.0
2013,SAU,LBN,434430343.0
2013,SAU,LBY,12472442.0
2013,SAU,LKA,72882052.0
2013,SAU,LTU,157505147.0
2013,SAU,LUX,52327994.0
2013,SAU,LVA,74430744.0
2013,SAU,MAC,284287.0
2013,SAU,MAR,78817157.0
2013,SAU,MDA,3621614.0
2013,SAU,MDG,3224227.0
2013,SAU,MKD,2582667.0
2013,SAU,MLT,32921246.0
2013,SAU,MMR,42080375.0
2013,SAU,MNG,208616.0
2013,SAU,MOZ,14600182.0
2013,SAU,MRT,3769667.0
2013,SAU,MUS,4858404.0
2013,SAU,MWI,1336066.0
2013,SAU,MYS,1197445550.0
2013,SAU,NAM,1069299.0
2013,SAU,NER,164923.0
2013,SAU,NGA,1218600.0
2013,SAU,NIC,431374.0
2013,SAU,NOR,156954959.0
2013,SAU,NZL,526364681.0
2013,SAU,OMN,1559274021.0
2013,SAU,PER,10511399.0
2013,SAU,PHL,242531112.0
2013,SAU,PNG,103903.0
2013,SAU,PRK,8890277.0
2013,SAU,PRT,220209653.0
2013,SAU,PRY,11434859.0
2013,SAU,QAT,558122721.0
2013,SAU,RUS,1194847479.0
2013,SAU,SEN,221572.0
2013,SAU,SGP,1619312962.0
2013,SAU,SLE,11335659.0
2013,SAU,SLV,159418.0
2013,SAU,SMR,514833.0
2013,SAU,SVK,115291833.0
2013,SAU,SVN,54761728.0
2013,SAU,SWE,1460376883.0
2013,SAU,SWZ,8066509.0
2013,SAU,SYC,289120.0
2013,SAU,SYR,182032718.0
2013,SAU,THA,3557874780.0
2013,SAU,TON,139125.0
2013,SAU,TUN,33574419.0
2013,SAU,TUR,3113790837.0
2013,SAU,TZA,12185886.0
2013,SAU,UGA,418746.0
2013,SAU,UKR,970217231.0
2013,SAU,URY,14317403.0
2013,SAU,VNM,2174476442.0
2013,SAU,YEM,240572715.0
2013,SAU,ZAF,780588168.0
2013,SAU,ALB,81207.0
2013,SAU,BDI,579059.0
2013,SAU,BRB,303771.0
2013,SAU,BRN,93725.0
2013,SAU,DMA,8133983.0
2013,SAU,FJI,221573.0
2013,SAU,MLI,1023970.0
2013,SAU,RWA,697512.0
2013,SAU,SOM,302082005.0
2013,SAU,UZB,383214.0
2013,SAU,ABW,3741595.0
2013,SAU,ERI,283409.0
2013,SAU,GMB,426200.0
2013,SAU,HTI,560577.0
2013,SAU,LSO,1178966.0
2013,SAU,MDV,283945.0
2013,SAU,SDN,520020986.0
2013,SAU,ZMB,199606855.0
2013,SAU,ZWE,1586693.0
2013,SAU,FSM,197755.0
2013,SAU,WSM,166739.0
2013,SAU,GRL,217250.0
2013,SEN,BEL,121694289.0
2013,SEN,BHS,1318065.0
2013,SEN,CHE,46919616.0
2013,SEN,CHN,471817319.0
2013,SEN,COL,2725706.0
2013,SEN,DOM,224590.0
2013,SEN,ESP,264401078.0
2013,SEN,FRA,957966951.0
2013,SEN,GBR,63573176.0
2013,SEN,JAM,
2013,SEN,KOR,62289923.0
2013,SEN,MEX,6025210.0
2013,SEN,NLD,101020247.0
2013,SEN,PAN,295472.0
2013,SEN,POL,34784827.0
2013,SEN,SUR,
2013,SEN,TTO,19455216.0
2013,SEN,USA,178983953.0
2013,SEN,VEN,182534.0
2013,SEN,DEU,121500396.0
2013,SEN,IND,411572897.0
2013,SEN,IRN,3806337.0
2013,SEN,JPN,142963026.0
2013,SEN,PAK,21152642.0
2013,SEN,SAU,41562383.0
2013,SEN,AFG,2233132.0
2013,SEN,ARE,83693981.0
2013,SEN,ARG,73173974.0
2013,SEN,ARM,289865.0
2013,SEN,ATG,6874669.0
2013,SEN,AUS,54846138.0
2013,SEN,AUT,5677452.0
2013,SEN,AZE,160154.0
2013,SEN,BGD,176897.0
2013,SEN,BGR,5187962.0
2013,SEN,BHR,189306.0
2013,SEN,BIH,324813.0
2013,SEN,BLR,126623.0
2013,SEN,BLZ,
2013,SEN,BMU,
2013,SEN,BRA,135786560.0
2013,SEN,BTN,93049.0
2013,SEN,CAF,110883.0
2013,SEN,CAN,29481943.0
2013,SEN,CHL,458574.0
2013,SEN,CIV,142812007.0
2013,SEN,CMR,13858016.0
2013,SEN,COG,13550.0
2013,SEN,COM,
2013,SEN,CPV,24420.0
2013,SEN,CRI,228505.0
2013,SEN,CUB,359621.0
2013,SEN,CYP,678856.0
2013,SEN,CZE,3666159.0
2013,SEN,DJI,377875.0
2013,SEN,DNK,6322184.0
2013,SEN,DZA,655825.0
2013,SEN,ECU,550832.0
2013,SEN,EGY,38519267.0
2013,SEN,EST,894609.0
2013,SEN,ETH,102799.0
2013,SEN,FIN,13865259.0
2013,SEN,GAB,297579.0
2013,SEN,GEO,402857.0
2013,SEN,GHA,13769910.0
2013,SEN,GIN,590525.0
2013,SEN,GNQ,1325722.0
2013,SEN,GRC,2167074.0
2013,SEN,GTM,1356518.0
2013,SEN,GUY,1516.0
2013,SEN,HKG,5788686.0
2013,SEN,HND,95108.0
2013,SEN,HRV,1879.0
2013,SEN,HUN,9118729.0
2013,SEN,IDN,38533396.0
2013,SEN,IRL,32639390.0
2013,SEN,ISL,529460.0
2013,SEN,ISR,2391601.0
2013,SEN,ITA,115002710.0
2013,SEN,JOR,377788.0
2013,SEN,KEN,1292589.0
2013,SEN,KHM,937862.0
2013,SEN,KWT,279612.0
2013,SEN,LAO,1088.0
2013,SEN,LBN,3134394.0
2013,SEN,LBY,1216.0
2013,SEN,LKA,26043.0
2013,SEN,LTU,665768.0
2013,SEN,MAC,
2013,SEN,MAR,56845618.0
2013,SEN,MDG,156443.0
2013,SEN,MLT,1865343.0
2013,SEN,MNG,
2013,SEN,MOZ,3566249.0
2013,SEN,MRT,8372672.0
2013,SEN,MUS,28197.0
2013,SEN,MWI,48600.0
2013,SEN,MYS,34979786.0
2013,SEN,NAM,50887.0
2013,SEN,NER,295358.0
2013,SEN,NGA,701739471.0
2013,SEN,NIC,35409.0
2013,SEN,NOR,376438.0
2013,SEN,NZL,11898188.0
2013,SEN,OMN,5848557.0
2013,SEN,PER,1571060.0
2013,SEN,PHL,666660.0
2013,SEN,PNG,23486.0
2013,SEN,PRK,171674.0
2013,SEN,PRT,52532376.0
2013,SEN,PRY,2932113.0
2013,SEN,QAT,3655300.0
2013,SEN,RUS,36332999.0
2013,SEN,SGP,13746499.0
2013,SEN,SLE,265023.0
2013,SEN,SLV,
2013,SEN,SVK,2427418.0
2013,SEN,SVN,46903.0
2013,SEN,SWE,24960990.0
2013,SEN,SWZ,453573.0
2013,SEN,SYR,621146.0
2013,SEN,THA,95472129.0
2013,SEN,TON,67860.0
2013,SEN,TUN,47897454.0
2013,SEN,TUR,181725871.0
2013,SEN,TZA,1096541.0
2013,SEN,UGA,2504.0
2013,SEN,UKR,96668111.0
2013,SEN,URY,20601491.0
2013,SEN,VNM,25415939.0
2013,SEN,YEM,
2013,SEN,ZAF,102105334.0
2013,SEN,ALB,10001723.0
2013,SEN,BDI,
2013,SEN,BRB,
2013,SEN,BRN,1756.0
2013,SEN,MLI,829095.0
2013,SEN,RWA,1716.0
2013,SEN,AGO,213954.0
2013,SEN,BEN,1142019.0
2013,SEN,BFA,256204.0
2013,SEN,BWA,1316.0
2013,SEN,GMB,783876.0
2013,SEN,GNB,88590.0
2013,SEN,HTI,1491.0
2013,SEN,LBR,43669.0
2013,SEN,SDN,551027.0
2013,SEN,TCD,
2013,SEN,TGO,3439465.0
2013,SEN,ZMB,17537.0
2013,SEN,ZWE,2833.0
2013,SEN,KIR,17613.0
2013,SGP,BEL,1382119437.0
2013,SGP,BHS,401950.0
2013,SGP,CHE,4345034267.0
2013,SGP,CHN,37500971630.0
2013,SGP,COL,156716721.0
2013,SGP,DOM,36854114.0
2013,SGP,ESP,910177076.0
2013,SGP,FRA,7867258605.0
2013,SGP,GBR,7676989830.0
2013,SGP,JAM,635577.0
2013,SGP,KOR,16606598060.0
2013,SGP,MEX,1448629559.0
2013,SGP,NLD,2294695823.0
2013,SGP,PAN,7088113.0
2013,SGP,POL,206117848.0
2013,SGP,SUR,1621686.0
2013,SGP,TTO,193324770.0
2013,SGP,USA,34353649884.0
2013,SGP,VEN,2102446.0
2013,SGP,DEU,10761824599.0
2013,SGP,IND,3182641699.0
2013,SGP,IRN,11888926.0
2013,SGP,JPN,16304683015.0
2013,SGP,PAK,100215954.0
2013,SGP,SAU,10050101160.0
2013,SGP,AFG,332165.0
2013,SGP,ARE,12459488916.0
2013,SGP,ARG,85676807.0
2013,SGP,ARM,1570752.0
2013,SGP,ATG,57424.0
2013,SGP,AUS,3618645447.0
2013,SGP,AUT,1105760980.0
2013,SGP,AZE,106892.0
2013,SGP,BGD,123528169.0
2013,SGP,BGR,20995833.0
2013,SGP,BHR,59667430.0
2013,SGP,BIH,1589645.0
2013,SGP,BLR,3745171.0
2013,SGP,BLZ,3011492.0
2013,SGP,BMU,23029.0
2013,SGP,BOL,25512443.0
2013,SGP,BRA,905397638.0
2013,SGP,BTN,301342.0
2013,SGP,CAF,114559.0
2013,SGP,CAN,1201652939.0
2013,SGP,CHL,67815690.0
2013,SGP,CIV,8427515.0
2013,SGP,CMR,10199343.0
2013,SGP,COG,5400307.0
2013,SGP,COM,7398746.0
2013,SGP,CPV,60453.0
2013,SGP,CRI,613719874.0
2013,SGP,CUB,6123824.0
2013,SGP,CYM,56194305.0
2013,SGP,CYP,10321848.0
2013,SGP,CZE,241157897.0
2013,SGP,DJI,1000128.0
2013,SGP,DNK,489972858.0
2013,SGP,DZA,721709.0
2013,SGP,ECU,3758976.0
2013,SGP,EGY,40617643.0
2013,SGP,EST,16681416.0
2013,SGP,ETH,20141714.0
2013,SGP,FIN,347398006.0
2013,SGP,GAB,11779965.0
2013,SGP,GEO,2604803.0
2013,SGP,GHA,78097014.0
2013,SGP,GIN,190482.0
2013,SGP,GNQ,471323683.0
2013,SGP,GRC,75920810.0
2013,SGP,GTM,11294945.0
2013,SGP,GUY,163098.0
2013,SGP,HKG,2881831242.0
2013,SGP,HND,2487706.0
2013,SGP,HRV,9278593.0
2013,SGP,HUN,423570088.0
2013,SGP,IDN,16326620065.0
2013,SGP,IRL,776098884.0
2013,SGP,IRQ,2759682282.0
2013,SGP,ISL,4401913.0
2013,SGP,ISR,980758421.0
2013,SGP,ITA,3862614509.0
2013,SGP,JOR,18691606.0
2013,SGP,KAZ,31764194.0
2013,SGP,KEN,12109419.0
2013,SGP,KGZ,168649.0
2013,SGP,KHM,181518861.0
